Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Rush Att,Rush Yard,Rush Avg,Rush TD,unique_id 
Joel Makovicka,FB,27.063,2002-12-08,NFL,ARI,,DET,W 23-20,13,14,Sun,2,27,13.50,0,MakoJo00
Peyton Manning,QB,26.259,2002-12-08,NFL,IND,@,TEN,L 17-27,13,14,Sun,2,10,5.00,0,MannPe00
Curtis Martin*,RB,29.221,2002-12-08,NFL,NYJ,,DEN,W 19-13,13,14,Sun,18,57,3.17,1,MartCu00
Jamie Martin,QB,32.303,2002-12-08,NFL,STL,@,KAN,L 10-49,13,14,Sun,1,2,2.00,0,MartJa00
Deuce McAllister,RB,23.346,2002-12-08,NFL,NOR,@,BAL,W 37-25,13,14,Sun,32,127,3.97,3,McAlDe00
Darnerien McCants,WR,25.356,2002-12-08,NFL,WAS,,NYG,L 21-27,13,14,Sun,1,9,9.00,0,McCaDa00
Steve McNair,QB,29.297,2002-12-08,NFL,TEN,,IND,W 27-17,13,14,Sun,5,49,9.80,0,McNaSt00
Johnnie Morton,Z,31.062,2002-12-08,NFL,KAN,,STL,W 49-10,13,14,Sun,1,-3,-3.00,0,MortJo00
Muhsin Muhammad,WR,29.217,2002-12-08,NFL,CAR,,CIN,W 52-31,13,14,Sun,1,3,3.00,0,MuhaMu00
James Mungro,RB,24.298,2002-12-08,NFL,IND,@,TEN,L 17-27,13,14,Sun,4,12,3.00,1,MungJa00
Lorenzo Neal,FB,31.346,2002-12-08,NFL,CIN,@,CAR,L 31-52,13,14,Sun,1,0,0.00,0,NealLo00
Rodney Peete,QB,36.267,2002-12-08,NFL,CAR,,CIN,W 52-31,13,14,Sun,2,-1,-0.50,0,PeetRo00
Chad Pennington,QB,26.165,2002-12-08,NFL,NYJ,,DEN,W 19-13,13,14,Sun,3,4,1.33,0,PennCh01
Michael Pittman,RB,27.116,2002-12-08,NFL,TAM,,ATL,W 34-10,13,14,Sun,9,25,2.78,0,PittMi00
Jake Plummer,QB,27.354,2002-12-08,NFL,ARI,,DET,W 23-20,13,14,Sun,3,12,4.00,0,PlumJa00
Clinton Portis,RB,21.098,2002-12-08,NFL,DEN,@,NYJ,L 13-19,13,14,Sun,24,103,4.29,0,PortCl00
Antwaan Randle El,WR,23.113,2002-12-08,NFL,PIT,,HOU,L 6-24,13,14,Sun,1,11,11.00,0,RandAn00
Alan Ricard,FB,25.325,2002-12-08,NFL,BAL,,NOR,L 25-37,13,14,Sun,1,1,1.00,0,RicaAl00
Tony Richardson,FB,30.356,2002-12-08,NFL,KAN,,STL,W 49-10,13,14,Sun,4,27,6.75,0,RichTo00
Marcel Shipp,RB,24.122,2002-12-08,NFL,ARI,,DET,W 23-20,13,14,Sun,25,85,3.40,0,ShipMa00
Antowain Smith,RB,30.269,2002-12-08,NFL,NWE,,BUF,W 27-17,13,14,Sun,17,68,4.00,1,SmitAn00
Emmitt Smith*,RB,33.207,2002-12-08,NFL,DAL,,SFO,L 27-31,13,14,Sun,19,66,3.47,2,SmitEm00
Paul Smith,RB,24.311,2002-12-08,NFL,SFO,@,DAL,W 31-27,13,14,Sun,13,40,3.08,0,SmitPa00
Terrelle Smith,FB,24.271,2002-12-08,NFL,NOR,@,BAL,W 37-25,13,14,Sun,4,12,3.00,0,SmitTe00
Duce Staley,RB,27.284,2002-12-08,NFL,PHI,@,SEA,W 27-20,13,14,Sun,21,100,4.76,1,StalDu00
Aaron Stecker,RB,27.025,2002-12-08,NFL,TAM,,ATL,W 34-10,13,14,Sun,4,30,7.50,0,StecAa00
James Stewart,RB,30.346,2002-12-08,NFL,DET,@,ARI,L 20-23,13,14,Sun,13,52,4.00,0,StewJa00
Chester Taylor,RB,23.077,2002-12-08,NFL,BAL,,NOR,L 25-37,13,14,Sun,2,8,4.00,0,TaylCh01
Fred Taylor,RB,26.315,2002-12-08,NFL,JAX,,CLE,L 20-21,13,14,Sun,23,145,6.30,1,TaylFr00
Travis Taylor,WR,24.253,2002-12-08,NFL,BAL,,NOR,L 25-37,13,14,Sun,2,44,22.00,0,TaylTr01
Derrius Thompson,WR,25.156,2002-12-08,NFL,WAS,,NYG,L 21-27,13,14,Sun,1,5,5.00,0,ThomDe00
LaDainian Tomlinson*,RB,23.168,2002-12-08,NFL,SDG,,OAK,L 7-27,13,14,Sun,18,57,3.17,1,TomlLa00
Michael Vick,QB,22.165,2002-12-08,NFL,ATL,@,TAM,L 10-34,13,14,Sun,6,9,1.50,0,VickMi00
Hines Ward,WR,26.275,2002-12-08,NFL,PIT,,HOU,L 6-24,13,14,Sun,2,7,3.50,0,WardHi00
Kenny Watson,HB,24.270,2002-12-08,NFL,WAS,,NYG,L 21-27,13,14,Sun,2,12,6.00,0,WatsKe00
Jonathan Wells,RB,23.140,2002-12-08,NFL,HOU,@,PIT,W 24-6,13,14,Sun,10,12,1.20,0,WellJo00
Brian Westbrook,RB,23.097,2002-12-08,NFL,PHI,@,SEA,W 27-20,13,14,Sun,2,7,3.50,0,WestBr00
Tyrone Wheatley,RB,30.323,2002-12-08,NFL,OAK,@,SDG,W 27-7,13,14,Sun,9,28,3.11,1,WheaTy00
Jamel White,RB,25.300,2002-12-08,NFL,CLE,@,JAX,W 21-20,13,14,Sun,4,22,5.50,0,WhitJa00
Michael Wiley,RB,24.337,2002-12-08,NFL,DAL,,SFO,L 27-31,13,14,Sun,1,10,10.00,0,WileMi00
Terrence Wilkins,WR,27.132,2002-12-08,NFL,STL,@,KAN,L 10-49,13,14,Sun,1,4,4.00,0,WilkTe00
Karl Williams,WR,31.242,2002-12-08,NFL,TAM,,ATL,W 34-10,13,14,Sun,2,-2,-1.00,0,WillKa00
Moe Williams,RB,28.135,2002-12-08,NFL,MIN,@,GNB,L 22-26,13,14,Sun,2,45,22.50,0,WillMo00
Danny Wuerffel,QB,28.195,2002-12-08,NFL,WAS,,NYG,L 21-27,13,14,Sun,2,35,17.50,0,WuerDa00
Amos Zereoue,RB,26.061,2002-12-08,NFL,PIT,,HOU,L 6-24,13,14,Sun,11,69,6.27,0,ZereAm00
Henry Burris,QB,27.188,2002-12-09,NFL,CHI,@,MIA,L 9-27,13,14,Mon,5,52,10.40,0,BurrHe00
Jay Fiedler,QB,30.345,2002-12-09,NFL,MIA,,CHI,W 27-9,13,14,Mon,1,10,10.00,0,FiedJa00
Leon Johnson,RB,28.149,2002-12-09,NFL,CHI,@,MIA,L 9-27,13,14,Mon,15,44,2.93,0,JohnLe00
James McKnight,WR,30.175,2002-12-09,NFL,MIA,,CHI,W 27-9,13,14,Mon,1,10,10.00,0,McKnJa00
Jim Miller,QB,31.303,2002-12-09,NFL,CHI,@,MIA,L 9-27,13,14,Mon,1,0,0.00,0,MillJi00
Travis Minor,RB,23.162,2002-12-09,NFL,MIA,,CHI,W 27-9,13,14,Mon,8,21,2.63,0,MinoTr00
Adrian Peterson,RB,23.161,2002-12-09,NFL,CHI,@,MIA,L 9-27,13,14,Mon,3,11,3.67,0,PeteAd00
Sage Rosenfels,QB,24.278,2002-12-09,NFL,MIA,,CHI,W 27-9,13,14,Mon,2,-9,-4.50,0,RoseSa00
Ricky Williams,HB,25.202,2002-12-09,NFL,MIA,,CHI,W 27-9,13,14,Mon,31,216,6.97,2,WillRi00
Shaun Alexander,RB,25.107,2002-12-15,NFL,SEA,@,ATL,W 30-24,14,15,Sun,28,127,4.54,2,AlexSh00
James Allen,RB,27.262,2002-12-15,NFL,HOU,,BAL,L 19-23,14,15,Sun,8,46,5.75,0,AlleJa00
Mike Alstott,FB,28.359,2002-12-15,NFL,TAM,@,DET,W 23-20,14,15,Sun,11,47,4.27,1,AlstMi00
Mike Anderson,RB,29.085,2002-12-15,NFL,DEN,,KAN,W 31-24,14,15,Sun,12,59,4.92,0,AndeMi00
Tiki Barber,RB,27.252,2002-12-15,NFL,NYG,,DAL,W 37-7,14,15,Sun,11,81,7.36,1,BarbTi00
Kevan Barlow,RB,23.342,2002-12-15,NFL,SFO,,GNB,L 14-20,14,15,Sun,6,24,4.00,0,BarlKe00
Brandon Bennett,HB-K,29.315,2002-12-15,NFL,CIN,,JAX,L 15-29,14,15,Sun,1,1,1.00,0,BennBr00
Michael Bennett,RB,24.124,2002-12-15,NFL,MIN,@,NOR,W 32-31,14,15,Sun,15,46,3.07,0,BennMi00
Jerome Bettis*,RB,30.302,2002-12-15,NFL,PIT,,CAR,W 30-14,14,15,Sun,18,73,4.06,2,BettJe00
Ladell Betts,RB,23.110,2002-12-15,NFL,WAS,@,PHI,L 21-34,14,15,Sun,16,49,3.06,0,BettLa00
Jeff Blake,QB,32.011,2002-12-15,NFL,BAL,@,HOU,W 23-19,14,15,Sun,7,10,1.43,0,BlakJe00
Drew Bledsoe,QB,30.304,2002-12-15,NFL,BUF,,SDG,W 20-13,14,15,Sun,1,0,0.00,0,BledDr00
Aaron Brooks,QB,26.266,2002-12-15,NFL,NOR,,MIN,L 31-32,14,15,Sun,3,5,1.67,0,BrooAa00
Dee Brown,RB,24.217,2002-12-15,NFL,CAR,@,PIT,L 14-30,14,15,Sun,8,19,2.38,1,BrowDe02
Mark Brunell,QB,32.089,2002-12-15,NFL,JAX,@,CIN,W 29-15,14,15,Sun,3,7,2.33,0,BrunMa00
Antonio Bryant,WR,21.281,2002-12-15,NFL,DAL,@,NYG,L 7-37,14,15,Sun,1,-8,-8.00,0,BryaAn00
Marc Bulger,QB,25.254,2002-12-15,NFL,STL,,ARI,W 30-28,14,15,Sun,1,-1,-1.00,0,BulgMa00
Henry Burris,QB,27.194,2002-12-15,NFL,CHI,,NYJ,W 20-13,14,15,Sun,1,2,2.00,0,BurrHe00
David Carr,QB,23.147,2002-12-15,NFL,HOU,,BAL,L 19-23,14,15,Sun,2,1,0.50,0,CarrDa00
Aveion Cason,HB,23.156,2002-12-15,NFL,DET,,TAM,L 20-23,14,15,Sun,10,62,6.20,0,CasoAv00
Larry Centers,FB,34.197,2002-12-15,NFL,BUF,,SDG,W 20-13,14,15,Sun,1,4,4.00,0,CentLa00
Chris Chandler,QB,37.064,2002-12-15,NFL,CHI,,NYJ,W 20-13,14,15,Sun,3,3,1.00,0,ChanCh00
Mike Cloud,RB,27.167,2002-12-15,NFL,KAN,@,DEN,L 24-31,14,15,Sun,5,15,3.00,1,ClouMi00
Laveranues Coles,WR,24.351,2002-12-15,NFL,NYJ,@,CHI,L 13-20,14,15,Sun,1,5,5.00,0,ColeLa00
Kerry Collins,QB,29.350,2002-12-15,NFL,NYG,,DAL,W 37-7,14,15,Sun,2,-1,-0.50,0,CollKe00
Rafael Cooper,RB,27.341,2002-12-15,NFL,DET,,TAM,L 20-23,14,15,Sun,8,50,6.25,0,CoopRa00
Tim Couch,QB,25.137,2002-12-15,NFL,CLE,,IND,L 23-28,14,15,Sun,3,8,2.67,0,CoucTi00
Daunte Culpepper,QB,25.321,2002-12-15,NFL,MIN,@,NOR,W 32-31,14,15,Sun,7,73,10.43,2,CulpDa00
Stephen Davis,RB,28.289,2002-12-15,NFL,WAS,@,PHI,L 21-34,14,15,Sun,2,24,12.00,0,DaviSt00
Ron Dayne,RB,24.276,2002-12-15,NFL,NYG,,DAL,W 37-7,14,15,Sun,19,80,4.21,2,DaynRo00
Corey Dillon,HB,28.052,2002-12-15,NFL,CIN,,JAX,L 15-29,14,15,Sun,21,59,2.81,0,DillCo00
Donald Driver,WR,27.316,2002-12-15,NFL,GNB,@,SFO,W 20-14,14,15,Sun,1,2,2.00,0,DrivDo00
T.J. Duckett,RB,21.301,2002-12-15,NFL,ATL,,SEA,L 24-30,14,15,Sun,2,9,4.50,0,DuckT.00
Warrick Dunn,RB,27.344,2002-12-15,NFL,ATL,,SEA,L 24-30,14,15,Sun,20,101,5.05,0,DunnWa00
Tim Dwight,WR,27.155,2002-12-15,NFL,SDG,@,BUF,L 13-20,14,15,Sun,1,0,0.00,0,DwigTi00
Heath Evans,FB,23.350,2002-12-15,NFL,SEA,@,ATL,W 30-24,14,15,Sun,3,10,3.33,0,EvanHe00
Marshall Faulk*,RB,29.292,2002-12-15,NFL,STL,,ARI,W 30-28,14,15,Sun,9,39,4.33,0,FaulMa00
Brett Favre*,QB,33.066,2002-12-15,NFL,GNB,@,SFO,W 20-14,14,15,Sun,5,2,0.40,0,FavrBr00
A.J. Feeley,QB,25.213,2002-12-15,NFL,PHI,,WAS,W 34-21,14,15,Sun,2,5,2.50,0,FeelA.00
James Fenderson,RB,26.052,2002-12-15,NFL,NOR,,MIN,L 31-32,14,15,Sun,1,4,4.00,0,FendJa00
Jay Fiedler,QB,30.351,2002-12-15,NFL,MIA,,OAK,W 23-17,14,15,Sun,4,10,2.50,0,FiedJa00
Tony Fisher,RB,23.064,2002-12-15,NFL,GNB,@,SFO,W 20-14,14,15,Sun,3,10,3.33,0,FishTo00
Doug Flutie,QB,40.053,2002-12-15,NFL,SDG,@,BUF,L 13-20,14,15,Sun,1,6,6.00,0,FlutDo00
Rich Gannon,QB,36.360,2002-12-15,NFL,OAK,@,MIA,L 17-23,14,15,Sun,2,10,5.00,0,GannRi00
Jeff Garcia,QB,32.294,2002-12-15,NFL,SFO,,GNB,L 14-20,14,15,Sun,5,32,6.40,0,GarcJe00
Rod Gardner,WR,25.050,2002-12-15,NFL,WAS,@,PHI,L 21-34,14,15,Sun,1,1,1.00,0,GardRo00
Charlie Garner,RB,30.305,2002-12-15,NFL,OAK,@,MIA,L 17-23,14,15,Sun,6,13,2.17,0,GarnCh00
Nick Goings,RB,24.323,2002-12-15,NFL,CAR,@,PIT,L 14-30,14,15,Sun,3,9,3.00,0,GoinNi00
Lamar Gordon,RB,22.342,2002-12-15,NFL,STL,,ARI,W 30-28,14,15,Sun,8,23,2.88,0,GordLa00
Ahman Green,RB,25.302,2002-12-15,NFL,GNB,@,SFO,W 20-14,14,15,Sun,24,90,3.75,1,GreeAh00
Trent Green,QB,32.159,2002-12-15,NFL,KAN,@,DEN,L 24-31,14,15,Sun,2,9,4.50,0,GreeTr00
William Green,RB,22.363,2002-12-15,NFL,CLE,,IND,L 23-28,14,15,Sun,22,69,3.14,1,GreeWi01
Brian Griese,QB,27.272,2002-12-15,NFL,DEN,,KAN,W 31-24,14,15,Sun,2,8,4.00,0,GrieBr00
Troy Hambrick,RB,26.039,2002-12-15,NFL,DAL,@,NYG,L 7-37,14,15,Sun,10,42,4.20,0,HambTr00
Matt Hasselbeck,QB,27.081,2002-12-15,NFL,SEA,@,ATL,W 30-24,14,15,Sun,2,6,3.00,0,HassMa00
Todd Heap,TE,22.274,2002-12-15,NFL,BAL,@,HOU,W 23-19,14,15,Sun,1,15,15.00,0,HeapTo00
Garrison Hearst,RB,31.345,2002-12-15,NFL,SFO,,GNB,L 14-20,14,15,Sun,12,51,4.25,0,HearGa00
Travis Henry,RB,24.047,2002-12-15,NFL,BUF,,SDG,W 20-13,14,15,Sun,22,144,6.55,2,HenrTr00
James Hodgins,FB,25.229,2002-12-15,NFL,STL,,ARI,W 30-28,14,15,Sun,1,5,5.00,0,HodgJa00
Priest Holmes,RB,29.069,2002-12-15,NFL,KAN,@,DEN,L 24-31,14,15,Sun,18,161,8.94,0,HolmPr00
Brad Hoover,FB,26.034,2002-12-15,NFL,CAR,@,PIT,L 14-30,14,15,Sun,1,3,3.00,0,HoovBr00
Chad Hutchinson,QB,25.297,2002-12-15,NFL,DAL,@,NYG,L 7-37,14,15,Sun,3,20,6.67,0,HutcCh00
Edgerrin James,RB,24.136,2002-12-15,NFL,IND,@,CLE,W 28-23,14,15,Sun,10,42,4.20,0,JameEd00
Brad Johnson,QB,34.093,2002-12-15,NFL,TAM,@,DET,W 23-20,14,15,Sun,2,2,1.00,0,JohnBr00
Leon Johnson,RB,28.155,2002-12-15,NFL,CHI,,NYJ,W 20-13,14,15,Sun,14,56,4.00,1,JohnLe00
Jon Kitna,QB,30.085,2002-12-15,NFL,CIN,,JAX,L 15-29,14,15,Sun,2,5,2.50,1,KitnJo00
Jim Kleinsasser,HB,25.318,2002-12-15,NFL,MIN,@,NOR,W 32-31,14,15,Sun,1,0,0.00,0,KleiJi00
Dan Kreider,TE,25.279,2002-12-15,NFL,PIT,,CAR,W 30-14,14,15,Sun,2,4,2.00,0,KreiDa00
Dorsey Levens,RB,32.208,2002-12-15,NFL,PHI,,WAS,W 34-21,14,15,Sun,8,43,5.38,0,LeveDo00
Jamal Lewis,RB,23.108,2002-12-15,NFL,BAL,@,HOU,W 23-19,14,15,Sun,20,49,2.45,0,LewiJa00
Stacey Mack,RB,27.172,2002-12-15,NFL,JAX,@,CIN,W 29-15,14,15,Sun,9,31,3.44,1,MackSt00
Tommy Maddox,QB,31.104,2002-12-15,NFL,PIT,,CAR,W 30-14,14,15,Sun,1,0,0.00,0,MaddTo00
Joel Makovicka,FB,27.070,2002-12-15,NFL,ARI,@,STL,L 28-30,14,15,Sun,1,17,17.00,0,MakoJo00
Peyton Manning,QB,26.266,2002-12-15,NFL,IND,@,CLE,W 28-23,14,15,Sun,6,24,4.00,0,MannPe00
Curtis Martin*,RB,29.228,2002-12-15,NFL,NYJ,@,CHI,L 13-20,14,15,Sun,21,127,6.05,0,MartCu00
Deuce McAllister,RB,23.353,2002-12-15,NFL,NOR,,MIN,L 31-32,14,15,Sun,18,69,3.83,0,McAlDe00
Mike McMahon,QB,23.310,2002-12-15,NFL,DET,,TAM,L 20-23,14,15,Sun,2,1,0.50,1,McMaMi00
Ahmad Merritt,WR,25.313,2002-12-15,NFL,CHI,,NYJ,W 20-13,14,15,Sun,1,5,5.00,0,MerrAh00
Travis Minor,RB,23.168,2002-12-15,NFL,MIA,,OAK,W 23-17,14,15,Sun,2,10,5.00,1,MinoTr00
Chad Morton,RB/K,25.255,2002-12-15,NFL,NYJ,@,CHI,L 13-20,14,15,Sun,1,2,2.00,0,MortCh00
Randy Moss*,WR,25.305,2002-12-15,NFL,MIN,@,NOR,W 32-31,14,15,Sun,1,25,25.00,0,MossRa00
Eric Moulds,WR,29.151,2002-12-15,NFL,BUF,,SDG,W 20-13,14,15,Sun,1,7,7.00,0,MoulEr00
Muhsin Muhammad,WR,29.224,2002-12-15,NFL,CAR,@,PIT,L 14-30,14,15,Sun,1,20,20.00,0,MuhaMu00
James Mungro,RB,24.305,2002-12-15,NFL,IND,@,CLE,W 28-23,14,15,Sun,14,75,5.36,2,MungJa00
Jesse Palmer,QB,24.071,2002-12-15,NFL,NYG,,DAL,W 37-7,14,15,Sun,1,-3,-3.00,0,PalmJe00
Rodney Peete,QB,36.274,2002-12-15,NFL,CAR,@,PIT,L 14-30,14,15,Sun,2,0,0.00,0,PeetRo00
Chad Pennington,QB,26.172,2002-12-15,NFL,NYJ,@,CHI,L 13-20,14,15,Sun,1,0,0.00,0,PennCh01
Adrian Peterson,RB,23.167,2002-12-15,NFL,CHI,,NYJ,W 20-13,14,15,Sun,7,39,5.57,1,PeteAd00
Michael Pittman,RB,27.123,2002-12-15,NFL,TAM,@,DET,W 23-20,14,15,Sun,11,46,4.18,1,PittMi00
Jake Plummer,QB,27.361,2002-12-15,NFL,ARI,@,STL,L 28-30,14,15,Sun,4,33,8.25,0,PlumJa00
Clinton Portis,RB,21.105,2002-12-15,NFL,DEN,,KAN,W 31-24,14,15,Sun,21,130,6.19,3,PortCl00
Patrick Ramsey,QB,23.304,2002-12-15,NFL,WAS,@,PHI,L 21-34,14,15,Sun,2,3,1.50,0,RamsPa00
Antwaan Randle El,WR,23.120,2002-12-15,NFL,PIT,,CAR,W 30-14,14,15,Sun,2,10,5.00,0,RandAn00
Alan Ricard,FB,25.332,2002-12-15,NFL,BAL,@,HOU,W 23-19,14,15,Sun,2,4,2.00,0,RicaAl00
Tony Richardson,FB,30.363,2002-12-15,NFL,KAN,@,DEN,L 24-31,14,15,Sun,1,0,0.00,0,RichTo00
Koren Robinson,WR,22.271,2002-12-15,NFL,SEA,@,ATL,W 30-24,14,15,Sun,1,10,10.00,0,RobiKo00
Cory Schlesinger,FB,30.175,2002-12-15,NFL,DET,,TAM,L 20-23,14,15,Sun,6,31,5.17,0,SchlCo00
Marcel Shipp,WR,24.129,2002-12-15,NFL,ARI,@,STL,L 28-30,14,15,Sun,26,79,3.04,2,ShipMa00
Emmitt Smith*,RB,33.214,2002-12-15,NFL,DAL,@,NYG,L 7-37,14,15,Sun,11,32,2.91,0,SmitEm00
Duce Staley,RB,27.291,2002-12-15,NFL,PHI,,WAS,W 34-21,14,15,Sun,20,62,3.10,1,StalDu00
Aaron Stecker,RB,27.032,2002-12-15,NFL,TAM,@,DET,W 23-20,14,15,Sun,4,28,7.00,0,StecAa00
Mack Strong,FB,31.095,2002-12-15,NFL,SEA,@,ATL,W 30-24,14,15,Sun,3,13,4.33,0,StroMa00
Chester Taylor,RB,23.084,2002-12-15,NFL,BAL,@,HOU,W 23-19,14,15,Sun,2,4,2.00,0,TaylCh01
Fred Taylor,RB,26.322,2002-12-15,NFL,JAX,@,CIN,W 29-15,14,15,Sun,18,71,3.94,0,TaylFr00
LaDainian Tomlinson*,RB,23.175,2002-12-15,NFL,SDG,@,BUF,L 13-20,14,15,Sun,28,110,3.93,1,TomlLa00
Michael Vick,QB,22.172,2002-12-15,NFL,ATL,,SEA,L 24-30,14,15,Sun,13,40,3.08,0,VickMi00
Hines Ward,WR,26.282,2002-12-15,NFL,PIT,,CAR,W 30-14,14,15,Sun,1,2,2.00,0,WardHi00
Kenny Watson,HB,24.277,2002-12-15,NFL,WAS,@,PHI,L 21-34,14,15,Sun,4,9,2.25,0,WatsKe00
Chris Weinke,QB,30.137,2002-12-15,NFL,CAR,@,PIT,L 14-30,14,15,Sun,1,-1,-1.00,0,WeinCh00
Jonathan Wells,RB,23.147,2002-12-15,NFL,HOU,,BAL,L 19-23,14,15,Sun,14,48,3.43,1,WellJo00
Tyrone Wheatley,RB,30.330,2002-12-15,NFL,OAK,@,MIA,L 17-23,14,15,Sun,4,33,8.25,0,WheaTy00
Jamel White,RB,25.307,2002-12-15,NFL,CLE,,IND,L 23-28,14,15,Sun,3,19,6.33,0,WhitJa00
Michael Wiley,RB,24.344,2002-12-15,NFL,DAL,@,NYG,L 7-37,14,15,Sun,2,18,9.00,0,WileMi00
Moe Williams,RB,28.142,2002-12-15,NFL,MIN,@,NOR,W 32-31,14,15,Sun,1,2,2.00,0,WillMo00
Ricky Williams,HB,25.208,2002-12-15,NFL,MIA,,OAK,W 23-17,14,15,Sun,27,101,3.74,0,WillRi00
Ricky Williams,RB,24.108,2002-12-15,NFL,IND,@,CLE,W 28-23,14,15,Sun,3,2,0.67,0,WillRi01
Dave Zastudil,P,24.050,2002-12-15,NFL,BAL,@,HOU,W 23-19,14,15,Sun,1,-12,-12.00,0,ZastDa20
Amos Zereoue,RB,26.068,2002-12-15,NFL,PIT,,CAR,W 30-14,14,15,Sun,14,40,2.86,0,ZereAm00
Tom Brady,QB,25.135,2002-12-16,NFL,NWE,@,TEN,L 7-24,14,15,Mon,2,10,5.00,1,BradTo00
Kevin Faulk,RB,26.194,2002-12-16,NFL,NWE,@,TEN,L 7-24,14,15,Mon,5,15,3.00,0,FaulKe00
Eddie George,RB,29.083,2002-12-16,NFL,TEN,,NWE,W 24-7,14,15,Mon,31,101,3.26,0,GeorEd00
Mike Green,FB-R,26.010,2002-12-16,NFL,TEN,,NWE,W 24-7,14,15,Mon,1,3,3.00,0,GreeMi00
Robert Holcombe,RB,27.005,2002-12-16,NFL,TEN,,NWE,W 24-7,14,15,Mon,10,85,8.50,0,HolcRo00
Steve McNair,QB,29.305,2002-12-16,NFL,TEN,,NWE,W 24-7,14,15,Mon,6,49,8.17,2,McNaSt00
Antowain Smith,RB,30.277,2002-12-16,NFL,NWE,@,TEN,L 7-24,14,15,Mon,6,31,5.17,0,SmitAn00
Kevan Barlow,RB,23.348,2002-12-21,NFL,SFO,@,ARI,W 17-14,15,16,Sat,13,50,3.85,0,BarlKe00
Fred Beasley,FB,28.094,2002-12-21,NFL,SFO,@,ARI,W 17-14,15,16,Sat,4,13,3.25,0,BeasFr00
Michael Bennett,RB,24.130,2002-12-21,NFL,MIN,,MIA,W 20-17,15,16,Sat,18,54,3.00,0,BennMi00
Daunte Culpepper,QB,25.327,2002-12-21,NFL,MIN,,MIA,W 20-17,15,16,Sat,10,67,6.70,0,CulpDa00
A.J. Feeley,QB,25.219,2002-12-21,NFL,PHI,@,DAL,W 27-3,15,16,Sat,2,2,1.00,0,FeelA.00
Jay Fiedler,QB,30.357,2002-12-21,NFL,MIA,@,MIN,L 17-20,15,16,Sat,2,2,1.00,0,FiedJa00
Jeff Garcia,QB,32.300,2002-12-21,NFL,SFO,@,ARI,W 17-14,15,16,Sat,5,5,1.00,0,GarcJe00
Troy Hambrick,RB,26.045,2002-12-21,NFL,DAL,,PHI,L 3-27,15,16,Sat,6,4,0.67,0,HambTr00
Garrison Hearst,RB,31.351,2002-12-21,NFL,SFO,@,ARI,W 17-14,15,16,Sat,11,38,3.45,1,HearGa00
Chad Hutchinson,QB,25.303,2002-12-21,NFL,DAL,,PHI,L 3-27,15,16,Sat,4,28,7.00,0,HutcCh00
Kevin Kasper,WR,24.363,2002-12-21,NFL,ARI,,SFO,L 14-17,15,16,Sat,2,10,5.00,0,KaspKe00
Jim Kleinsasser,HB,25.324,2002-12-21,NFL,MIN,,MIA,W 20-17,15,16,Sat,2,6,3.00,0,KleiJi00
Dorsey Levens,RB,32.214,2002-12-21,NFL,PHI,@,DAL,W 27-3,15,16,Sat,2,2,1.00,0,LeveDo00
Jake Plummer,QB,28.002,2002-12-21,NFL,ARI,,SFO,L 14-17,15,16,Sat,2,14,7.00,0,PlumJa00
Marcel Shipp,RB,24.135,2002-12-21,NFL,ARI,,SFO,L 14-17,15,16,Sat,20,84,4.20,0,ShipMa00
Emmitt Smith*,RB,33.220,2002-12-21,NFL,DAL,,PHI,L 3-27,15,16,Sat,8,30,3.75,0,SmitEm00
Duce Staley,RB,27.297,2002-12-21,NFL,PHI,@,DAL,W 27-3,15,16,Sat,19,56,2.95,1,StalDu00
James Thrash,WR,27.237,2002-12-21,NFL,PHI,@,DAL,W 27-3,15,16,Sat,1,-1,-1.00,0,ThraJa00
Brian Westbrook,RB/K,23.110,2002-12-21,NFL,PHI,@,DAL,W 27-3,15,16,Sat,8,55,6.88,0,WestBr00
Michael Wiley,RB,24.350,2002-12-21,NFL,DAL,,PHI,L 3-27,15,16,Sat,1,6,6.00,0,WileMi00
Moe Williams,RB,28.148,2002-12-21,NFL,MIN,,MIA,W 20-17,15,16,Sat,2,2,1.00,1,WillMo00
Ricky Williams,HB,25.214,2002-12-21,NFL,MIA,@,MIN,L 17-20,15,16,Sat,15,67,4.47,0,WillRi00
Shaun Alexander,RB,25.114,2002-12-22,NFL,SEA,,STL,W 30-10,15,16,Sun,26,79,3.04,2,AlexSh00
James Allen,RB,27.269,2002-12-22,NFL,HOU,@,WAS,L 10-26,15,16,Sun,4,10,2.50,0,AlleJa00
Mike Anderson,FB,29.092,2002-12-22,NFL,DEN,@,OAK,L 16-28,15,16,Sun,3,20,6.67,0,AndeMi00
Tiki Barber,RB,27.259,2002-12-22,NFL,NYG,@,IND,W 44-27,15,16,Sun,18,60,3.33,2,BarbTi00
Jarrod Baxter,FB,23.288,2002-12-22,NFL,HOU,@,WAS,L 10-26,15,16,Sun,1,4,4.00,0,BaxtJa00
Brandon Bennett,HB-K,29.322,2002-12-22,NFL,CIN,,NOR,W 20-13,15,16,Sun,7,58,8.29,0,BennBr00
Ladell Betts,RB,23.117,2002-12-22,NFL,WAS,,HOU,W 26-10,15,16,Sun,20,116,5.80,1,BettLa00
Steve Beuerlein,QB,37.290,2002-12-22,NFL,DEN,@,OAK,L 16-28,15,16,Sun,2,9,4.50,1,BeueSt00
