Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Punt Ret,Punt Ret Yds,Punt Ret YPA,Punt Ret TD,unique_id
Danny Amendola,WR,32.045,2017-12-17,NFL,NWE,@,PIT,W 27-24,14,15,Sun,1,11,11.00,0,AmenDa00
Michael Campanaro,WR,26.326,2017-12-17,NFL,BAL,@,CLE,W 27-10,14,15,Sun,1,0,0.00,0,CampMi02
Kaelin Clay,WR,25.348,2017-12-17,NFL,CAR,,GNB,W 31-24,14,15,Sun,1,5,5.00,0,ClayKa00
Pharoh Cooper,WR,22.285,2017-12-17,NFL,LAR,@,SEA,W 42-7,14,15,Sun,7,128,18.29,0,CoopPh00
Jamison Crowder,WR,24.183,2017-12-17,NFL,WAS,,ARI,W 20-15,14,15,Sun,2,18,9.00,0,CrowJa00
Trevor Davis,WR,24.166,2017-12-17,NFL,GNB,@,CAR,L 24-31,14,15,Sun,2,15,7.50,0,DaviTr03
Alex Erickson,WR,25.041,2017-12-17,NFL,CIN,@,MIN,L 7-34,14,15,Sun,2,12,6.00,0,EricAl01
Will Fuller,WR,23.245,2017-12-17,NFL,HOU,@,JAX,L 7-45,14,15,Sun,1,16,16.00,0,FullWi01
Brittan Golden,WR,29.150,2017-12-17,NFL,ARI,@,WAS,L 15-20,14,15,Sun,5,43,8.60,0,GoldBr00
Jakeem Grant,WR,25.078,2017-12-17,NFL,MIA,@,BUF,L 16-24,14,15,Sun,2,33,16.50,0,GranJa00
Adoree' Jackson,CB,22.090,2017-12-17,NFL,TEN,@,SFO,L 23-25,14,15,Sun,1,0,0.00,0,JackAd00
Tommylee Lewis,WR,25.054,2017-12-17,NFL,NOR,,NYJ,W 31-19,14,15,Sun,5,36,7.20,0,LewiTo00
Tyler Lockett,WR,25.080,2017-12-17,NFL,SEA,,LAR,L 7-42,14,15,Sun,2,18,9.00,0,LockTy00
Jaydon Mickens,WR,23.240,2017-12-17,NFL,JAX,,HOU,W 45-7,14,15,Sun,5,38,7.60,0,MickJa01
Jojo Natson,WR,23.319,2017-12-17,NFL,NYJ,@,NOR,L 19-31,14,15,Sun,1,0,0.00,0,NatsJo00
Jabrill Peppers,S,22.074,2017-12-17,NFL,CLE,,BAL,L 10-27,14,15,Sun,1,11,11.00,0,PeppJa00
Kalif Raymond,WR,23.131,2017-12-17,NFL,NYG,,PHI,L 29-34,14,15,Sun,1,7,7.00,0,RaymKa00
Eli Rogers,WR,24.359,2017-12-17,NFL,PIT,,NWE,L 24-27,14,15,Sun,1,2,2.00,0,RogeEl00
Marcus Sherels,CB,30.078,2017-12-17,NFL,MIN,,CIN,W 34-7,14,15,Sun,5,41,8.20,0,SherMa20
Ryan Switzer,WR,23.043,2017-12-17,NFL,DAL,@,OAK,W 20-17,14,15,Sun,2,15,7.50,0,SwitRy00
Brandon Tate,WR,30.073,2017-12-17,NFL,BUF,,MIA,W 24-16,14,15,Sun,1,2,2.00,0,TateBr00
Trent Taylor,WR,23.231,2017-12-17,NFL,SFO,,TEN,W 25-23,14,15,Sun,1,12,12.00,0,TaylTr02
Dede Westbrook,WR,24.026,2017-12-17,NFL,JAX,,HOU,W 45-7,14,15,Sun,1,19,19.00,0,WestDe00
Adam Humphries,WR,24.177,2017-12-18,NFL,TAM,,ATL,L 21-24,14,15,Mon,2,30,15.00,0,HumpAd00
Andre Roberts,WR,29.343,2017-12-18,NFL,ATL,@,TAM,W 24-21,14,15,Mon,2,17,8.50,0,RobeAn00
Michael Campanaro,WR,26.332,2017-12-23,NFL,BAL,,IND,W 23-16,15,16,Sat,1,0,0.00,0,CampMi02
Trevor Davis,WR,24.172,2017-12-23,NFL,GNB,,MIN,L 0-16,15,16,Sat,3,29,9.67,0,DaviTr03
Chester Rogers,WR,23.345,2017-12-23,NFL,IND,@,BAL,L 16-23,15,16,Sat,1,8,8.00,0,RogeCh02
Marcus Sherels,CB,30.084,2017-12-23,NFL,MIN,@,GNB,W 16-0,15,16,Sat,1,11,11.00,0,SherMa20
Danny Amendola,WR,32.052,2017-12-24,NFL,NWE,,BUF,W 37-16,15,16,Sun,2,19,9.50,0,AmenDa00
Travis Benjamin,WR,27.360,2017-12-24,NFL,LAC,@,NYJ,W 14-7,15,16,Sun,3,29,9.67,0,BenjTr00
Kaelin Clay,WR,25.355,2017-12-24,NFL,CAR,,TAM,W 22-19,15,16,Sun,1,3,3.00,0,ClayKa00
Tarik Cohen,RB,22.151,2017-12-24,NFL,CHI,,CLE,W 20-3,15,16,Sun,3,27,9.00,0,CoheTa00
Pharoh Cooper,WR,22.292,2017-12-24,NFL,LAR,@,TEN,W 27-23,15,16,Sun,1,3,3.00,0,CoopPh00
Jamison Crowder,WR,24.190,2017-12-24,NFL,WAS,,DEN,W 27-11,15,16,Sun,1,3,3.00,0,CrowJa00
Alex Erickson,WR,25.048,2017-12-24,NFL,CIN,,DET,W 26-17,15,16,Sun,1,3,3.00,0,EricAl01
Bennie Fowler,WR,26.197,2017-12-24,NFL,DEN,@,WAS,L 11-27,15,16,Sun,1,6,6.00,0,FowlBe00
Tyreek Hill,WR,23.298,2017-12-24,NFL,KAN,,MIA,W 29-13,15,16,Sun,1,1,1.00,0,HillTy00
Adoree' Jackson,CB,22.097,2017-12-24,NFL,TEN,,LAR,L 23-27,15,16,Sun,2,12,6.00,0,JackAd00
Tommylee Lewis,WR,25.061,2017-12-24,NFL,NOR,,ATL,W 23-13,15,16,Sun,4,43,10.75,0,LewiTo00
Tyler Lockett,WR,25.087,2017-12-24,NFL,SEA,@,DAL,W 21-12,15,16,Sun,1,9,9.00,0,LockTy00
Jojo Natson,WR,23.326,2017-12-24,NFL,NYJ,,LAC,L 7-14,15,16,Sun,7,30,4.29,0,NatsJo00
Jabrill Peppers,S,22.081,2017-12-24,NFL,CLE,@,CHI,L 3-20,15,16,Sun,4,27,6.75,0,PeppJa00
Patrick Peterson,LCB,27.166,2017-12-24,NFL,ARI,,NYG,W 23-0,15,16,Sun,1,9,9.00,0,PetePa00
Andre Roberts,WR,29.349,2017-12-24,NFL,ATL,@,NOR,L 13-23,15,16,Sun,3,29,9.67,0,RobeAn00
Hunter Sharp,WR,23.243,2017-12-24,NFL,NYG,@,ARI,L 0-23,15,16,Sun,3,19,6.33,0,SharHu01
Ryan Switzer,WR,23.050,2017-12-24,NFL,DAL,,SEA,L 12-21,15,16,Sun,5,32,6.40,0,SwitRy00
Jordan Taylor,WR,25.309,2017-12-24,NFL,DEN,@,WAS,L 11-27,15,16,Sun,2,12,6.00,0,TaylJo01
Trent Taylor,WR,23.238,2017-12-24,NFL,SFO,,JAX,W 44-33,15,16,Sun,2,16,8.00,0,TaylTr02
Kenjon Barner,RB,27.241,2017-12-25,NFL,PHI,,OAK,W 19-10,15,16,Mon,3,18,6.00,0,BarnKe00
Braxton Miller,WR,25.025,2017-12-25,NFL,HOU,,PIT,L 6-34,15,16,Mon,1,7,7.00,0,MillBr03
Jalen Richard,RB,24.071,2017-12-25,NFL,OAK,@,PHI,L 10-19,15,16,Mon,2,20,10.00,0,RichJa01
Eli Rogers,WR,25.002,2017-12-25,NFL,PIT,@,HOU,W 34-6,15,16,Mon,5,82,16.40,0,RogeEl00
Jamal Agnew,CB,22.272,2017-12-31,NFL,DET,,GNB,W 35-11,16,17,Sun,3,31,10.33,0,AgneJa00
Danny Amendola,WR,32.059,2017-12-31,NFL,NWE,,NYJ,W 26-6,16,17,Sun,4,24,6.00,0,AmenDa00
Kenjon Barner,RB,27.247,2017-12-31,NFL,PHI,,DAL,L 0-6,16,17,Sun,3,11,3.67,0,BarnKe00
Donatello Brown,CB,26.230,2017-12-31,NFL,GNB,@,DET,L 11-35,16,17,Sun,1,0,0.00,0,BrowDo02
Bryce Callahan,DB,26.069,2017-12-31,NFL,CHI,@,MIN,L 10-23,16,17,Sun,1,59,59.00,1,CallBr00
Michael Campanaro,WR,26.340,2017-12-31,NFL,BAL,,CIN,L 27-31,16,17,Sun,6,42,7.00,0,CampMi02
Kaelin Clay,WR,25.362,2017-12-31,NFL,CAR,@,ATL,L 10-22,16,17,Sun,2,15,7.50,0,ClayKa00
Tarik Cohen,RB,22.158,2017-12-31,NFL,CHI,@,MIN,L 10-23,16,17,Sun,1,13,13.00,0,CoheTa00
Pharoh Cooper,WR,22.299,2017-12-31,NFL,LAR,,SFO,L 13-34,16,17,Sun,2,6,3.00,0,CoopPh00
Jamison Crowder,WR,24.197,2017-12-31,NFL,WAS,@,NYG,L 10-18,16,17,Sun,3,46,15.33,0,CrowJa00
Trevor Davis,WR,24.180,2017-12-31,NFL,GNB,@,DET,L 11-35,16,17,Sun,2,46,23.00,0,DaviTr03
Darqueze Dennard,CB,26.082,2017-12-31,NFL,CIN,@,BAL,W 31-27,16,17,Sun,1,0,0.00,0,DennDa00
Alex Erickson,WR,25.055,2017-12-31,NFL,CIN,@,BAL,W 31-27,16,17,Sun,4,25,6.25,0,EricAl01
Jakeem Grant,WR,25.092,2017-12-31,NFL,MIA,,BUF,L 16-22,16,17,Sun,2,12,6.00,0,GranJa00
Johnny Holton,WR,26.131,2017-12-31,NFL,OAK,@,LAC,L 10-30,16,17,Sun,1,0,0.00,0,HoltJo00
Adoree' Jackson,CB,22.104,2017-12-31,NFL,TEN,,JAX,W 15-10,16,17,Sun,4,19,4.75,0,JackAd00
Tommylee Lewis,WR,25.068,2017-12-31,NFL,NOR,@,TAM,L 24-31,16,17,Sun,1,-7,-7.00,0,LewiTo00
Tyler Lockett,WR,25.094,2017-12-31,NFL,SEA,,ARI,L 24-26,16,17,Sun,4,39,9.75,0,LockTy00
Jaydon Mickens,WR,23.254,2017-12-31,NFL,JAX,@,TEN,L 10-15,16,17,Sun,4,13,3.25,0,MickJa01
Braxton Miller,WR,25.031,2017-12-31,NFL,HOU,@,IND,L 13-22,16,17,Sun,1,-3,-3.00,0,MillBr03
Jojo Natson,WR,23.333,2017-12-31,NFL,NYJ,@,NWE,L 6-26,16,17,Sun,2,4,2.00,0,NatsJo00
Jabrill Peppers,S,22.088,2017-12-31,NFL,CLE,@,PIT,L 24-28,16,17,Sun,1,-2,-2.00,0,PeppJa00
Patrick Peterson,LCB,27.173,2017-12-31,NFL,ARI,@,SEA,W 26-24,16,17,Sun,2,16,8.00,0,PetePa00
Kalif Raymond,WR,23.145,2017-12-31,NFL,NYG,,WAS,W 18-10,16,17,Sun,5,31,6.20,0,RaymKa00
Andre Roberts,WR,29.356,2017-12-31,NFL,ATL,,CAR,W 22-10,16,17,Sun,4,18,4.50,0,RobeAn00
Demarcus Robinson,WR,23.101,2017-12-31,NFL,KAN,@,DEN,W 27-24,16,17,Sun,1,-4,-4.00,0,RobiDe01
Chester Rogers,WR,23.353,2017-12-31,NFL,IND,,HOU,W 22-13,16,17,Sun,3,53,17.67,0,RogeCh02
Eli Rogers,WR,25.008,2017-12-31,NFL,PIT,,CLE,W 28-24,16,17,Sun,2,11,5.50,0,RogeEl00
Marcus Sherels,CB,30.092,2017-12-31,NFL,MIN,,CHI,W 23-10,16,17,Sun,7,51,7.29,0,SherMa20
Ryan Switzer,WR,23.057,2017-12-31,NFL,DAL,@,PHI,W 6-0,16,17,Sun,1,12,12.00,0,SwitRy00
Brandon Tate,WR,30.087,2017-12-31,NFL,BUF,@,MIA,W 22-16,16,17,Sun,2,14,7.00,0,TateBr00
Jordan Taylor,WR,25.316,2017-12-31,NFL,DEN,,KAN,L 24-27,16,17,Sun,1,6,6.00,0,TaylJo01
Trent Taylor,WR,23.245,2017-12-31,NFL,SFO,@,LAR,W 34-13,16,17,Sun,3,32,10.67,0,TaylTr02
De'Anthony Thomas,WR,24.360,2017-12-31,NFL,KAN,@,DEN,W 27-24,16,17,Sun,1,1,1.00,0,ThomDe05
Pharoh Cooper,WR,22.305,2018-01-06,NFL,LAR,,ATL,L 13-26,17,18,Sat,4,7,1.75,0,CoopPh00
Blake Countess,DB,24.151,2018-01-06,NFL,LAR,,ATL,L 13-26,17,18,Sat,1,0,0.00,0,CounBl00
Tyreek Hill,WR,23.311,2018-01-06,NFL,KAN,,TEN,L 21-22,17,18,Sat,2,8,4.00,0,HillTy00
Adoree' Jackson,CB,22.110,2018-01-06,NFL,TEN,@,KAN,W 22-21,17,18,Sat,3,18,6.00,0,JackAd00
Andre Roberts,WR,29.362,2018-01-06,NFL,ATL,@,LAR,W 26-13,17,18,Sat,1,4,4.00,0,RobeAn00
Kaelin Clay,WR,26.004,2018-01-07,NFL,CAR,@,NOR,L 26-31,17,18,Sun,2,11,5.50,0,ClayKa00
Tommylee Lewis,WR,25.075,2018-01-07,NFL,NOR,,CAR,W 31-26,17,18,Sun,2,17,8.50,0,LewiTo00
Jaydon Mickens,WR,23.261,2018-01-07,NFL,JAX,,BUF,W 10-3,17,18,Sun,1,0,0.00,0,MickJa01
Brandon Tate,WR,30.094,2018-01-07,NFL,BUF,@,JAX,L 3-10,17,18,Sun,5,21,4.20,0,TateBr00
Dede Westbrook,WR,24.047,2018-01-07,NFL,JAX,,BUF,W 10-3,17,18,Sun,1,2,2.00,0,WestDe00
Danny Amendola,WR,32.072,2018-01-13,NFL,NWE,,TEN,W 35-14,17,19,Sat,3,27,9.00,0,AmenDa00
Bryan Braman,LB,30.254,2018-01-13,NFL,PHI,,ATL,W 15-10,17,19,Sat,1,0,0.00,0,BramBr00
Adoree' Jackson,CB,22.117,2018-01-13,NFL,TEN,@,NWE,L 14-35,18,19,Sat,1,0,0.00,0,JackAd00
Gerald Hodges,LB,26.362,2018-01-14,NFL,NOR,@,MIN,L 24-29,18,19,Sun,1,1,1.00,0,HodgGe00
Marcus Sherels,CB,30.106,2018-01-14,NFL,MIN,,NOR,W 29-24,17,19,Sun,1,19,19.00,0,SherMa20
Danny Amendola,WR,32.080,2018-01-21,NFL,NWE,,JAX,W 24-20,18,20,Sun,2,25,12.50,0,AmenDa00
Kenjon Barner,RB,27.268,2018-01-21,NFL,PHI,,MIN,W 38-7,18,20,Sun,1,10,10.00,0,BarnKe00
