Player,unique_id,Pos,Age,Date,LG,Team,Team Code,Loc,Opponent,Team Code opp,WL,G,Week,Day,Pass Comp,Pass Att,Pass Pct,Pass Yard,Pass TD,Pass Int,QBR,Sk,Sk Yds,YPA,AYPA,Rush Att,Rush Yard,Rush Avg,Rush TD,Targets,Rec,Rec Yards,Rec Avg,Rec TD,Catch Pct,YPTgt,Fmb,Tackle Solo,Tackle Assist,Tackle Tot,Tackle for Loss,QBHits,Sack,Int Ret,Int Ret Yds,Int Ret TD,Pass Broken Up,Fumble Forced,FR,FR Yds,FR TD,Kick Ret,Kick Ret Yds,Kick Ret YPA,Kick Ret TD,Punt Ret,Punt Ret Yds,Punt Ret YPA,Punt Ret TD,FGM,FGA,XPM,XPA,Fantasy Pts,PPR,DK Pts,FD Pts
Casey Hampton,HampCa00,DL,24.125,2002-01-06,NFL,PIT,21,,CLE,5,W 28-7,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
William Hampton,HampWi20,DB,26.305,2002-01-06,NFL,PHI,20,@,TAM,25,W 17-13,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Phil Hansen,HansPh20,DL,33.231,2002-01-06,NFL,BUF,2,@,MIA,13,L 7-34,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Al Harris,HarrAl21,DB,27.03,2002-01-06,NFL,PHI,20,@,TAM,25,W 17-13,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Antwan Harris,HarrAn21,DB,24.221999999999998,2002-01-06,NFL,NEW,16,@,CAR,29,W 38-6,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Johnnie Harris,HarrJo25,DB,29.138,2002-01-06,NFL,OAK,27,,NYJ,18,L 22-24,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Tim Hauck,HaucTi20,DB,35.016999999999996,2002-01-06,NFL,PHI,20,@,TAM,25,W 17-13,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,7.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Duane Hawthorne,HawtDu20,DB,25.133000000000003,2002-01-06,NFL,DAL,8,@,DET,10,L 10-15,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,5.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Reggie Hayward,HaywRe20,DL,22.298000000000002,2002-01-06,NFL,DEN,9,@,IND,6,L 10-29,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,3.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Ronnie Heard,HearRo20,DB,25.093000000000004,2002-01-06,NFL,SFO,28,@,NOR,15,W 38-0,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Jamie Henderson,HendJa20,DB,23.005,2002-01-06,NFL,NYJ,18,@,OAK,27,W 24-22,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,
Tommy Hendricks,HendTo20,LB,23.075,2002-01-06,NFL,MIA,13,,BUF,2,W 34-7,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,6.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Kim Herring,HerrKi20,DB,26.118000000000002,2002-01-06,NFL,LAR,22,,ATL,1,W 31-13,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,6.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Eric Hicks,HickEr20,DL,25.203000000000003,2002-01-06,NFL,KAN,12,@,SEA,24,L 18-21,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,6.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Raion Hill,HillRa20,DB,25.125999999999998,2002-01-06,NFL,BUF,2,@,MIA,13,L 7-34,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Renaldo Hill,HillRe20,DB,23.055,2002-01-06,NFL,ARI,7,@,WAS,26,L 17-20,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
John Hilliard,HillJo21,DL,25.265,2002-01-06,NFL,SEA,24,,KAN,12,W 21-18,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,3.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Jimmy Hitchcock,HitcJi20,DB,31.058000000000003,2002-01-06,NFL,CAR,29,,NEW,16,L 6-38,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,5.0,3.0,8.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Nate Hobgood-Chittick,HobgNa20,DL,27.037,2002-01-06,NFL,KAN,12,@,SEA,24,L 18-21,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Robert Holcombe,HolcRo00,RB,26.026,2002-01-06,NFL,LAR,22,,ATL,1,W 31-13,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Curtis Holden,HoldCu20,LB,22.295,2002-01-06,NFL,NOR,15,,SFO,28,L 0-38,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Warrick Holdman,HoldWa20,LB,26.045,2002-01-06,NFL,CHI,3,,JAX,30,W 33-13,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,5.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Vonnie Holliday,HollVo20,DL,26.026,2002-01-06,NFL,GNB,11,@,NYG,17,W 34-25,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,5.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Rashad Holman,HolmRa20,DB,23.354,2002-01-06,NFL,SFO,28,@,NOR,15,W 38-0,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,7.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Rob Holmberg,HolmRo20,LB,30.245,2002-01-06,NFL,GNB,11,@,NYG,17,W 34-25,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Earl Holmes,HolmEa20,LB,28.253,2002-01-06,NFL,PIT,21,,CLE,5,W 28-7,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Kenny Holmes,HolmKe20,DL,28.074,2002-01-06,NFL,NYG,17,,GNB,11,L 25-34,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,3.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Reggie Howard,HowaRe21,DB,24.234,2002-01-06,NFL,CAR,29,,NEW,16,L 6-38,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
John Howell,HoweJo21,DB,23.253,2002-01-06,NFL,TAM,25,,PHI,20,L 13-17,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,5.0,3.0,8.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Chris Hudson,HudsCh20,DB,30.092,2002-01-06,NFL,ATL,1,@,LAR,22,L 13-31,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Orlando Huff,HuffOr20,LB,23.145,2002-01-06,NFL,SEA,24,,KAN,12,W 21-18,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Cletidus Hunt,HuntCl20,DL,26.004,2002-01-06,NFL,GNB,11,@,NYG,17,W 34-25,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Steve Israel,IsraSt20,DB,32.296,2002-01-06,NFL,NOR,15,,SFO,28,L 0-38,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Jabari Issa,IssaJa20,DL,23.263,2002-01-06,NFL,ARI,7,@,WAS,26,L 17-20,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Dexter Jackson,JackDe20,DB,24.162,2002-01-06,NFL,TAM,25,,PHI,20,L 13-17,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Grady Jackson,JackGr20,DL,28.35,2002-01-06,NFL,OAK,27,,NYJ,18,L 22-24,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,5.0,2.0,7.0,3.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,
Ed Jasper,JaspEd20,DL,28.353,2002-01-06,NFL,ATL,1,@,LAR,22,L 13-31,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Billy Jenkins,JenkBi20,DB,27.182,2002-01-06,NFL,GNB,11,@,NYG,17,W 34-25,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Kris Jenkins,JenkKr00,DL,22.156,2002-01-06,NFL,CAR,29,,NEW,16,L 6-38,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,5.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Travis Jervey,JervTr00,RB,29.246,2002-01-06,NFL,ATL,1,@,LAR,22,L 13-31,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Bryan Johnson,JohnBr01,RB,23.353,2002-01-06,NFL,WAS,26,,ARI,7,W 20-17,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,1.0,18.0,18.0,0.0,,,,,,,,,,,,
Ellis Johnson,JohnEl20,DL/LB,28.068,2002-01-06,NFL,IND,6,,DEN,9,W 29-10,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Jerry Johnson,JohnJe21,DL,24.179000000000002,2002-01-06,NFL,DEN,9,@,IND,6,L 10-29,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,3.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Joe Johnson,JohnJo04,DL,29.179000000000002,2002-01-06,NFL,NOR,15,,SFO,28,L 0-38,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Dhani Jones,JoneDh20,LB,23.318,2002-01-06,NFL,NYG,17,,GNB,11,L 25-34,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,5.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Fred Jones,JoneFr20,LB,24.08,2002-01-06,NFL,BUF,2,@,MIA,13,L 7-34,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,
Greg Jones,JoneGr20,LB,27.229,2002-01-06,NFL,CHI,3,,JAX,30,W 33-13,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Lenoy Jones,JoneLe20,LB,27.103,2002-01-06,NFL,CLE,5,@,PIT,21,L 7-28,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Marvin Jones,JoneMa23,LB,29.191999999999997,2002-01-06,NFL,NYJ,18,@,OAK,27,W 24-22,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,8.0,2.0,10.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Mike Jones,JoneMi21,LB,32.266,2002-01-06,NFL,PIT,21,,CLE,5,W 28-7,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Robert Jones,JoneRo21,LB,32.101,2002-01-06,NFL,WAS,26,,ARI,7,W 20-17,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Tebucky Jones,JoneTe20,DB,27.092,2002-01-06,NFL,NEW,16,@,CAR,29,W 38-6,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,7.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Randy Jordan,JordRa00,RB,31.214000000000002,2002-01-06,NFL,OAK,27,,NYJ,18,L 22-24,16,17,Sun,,,,,,,,,,,,,,,,2.0,1.0,2.0,2.0,0.0,50.0%,1.0,,2.0,0.0,2.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Kerry Joseph,JoseKe20,DB,28.094,2002-01-06,NFL,SEA,24,,KAN,12,W 21-18,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Kevin Kaesviharn,KaesKe20,DB,25.13,2002-01-06,NFL,CIN,4,@,TEN,19,W 23-21,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,5.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
N.D. Kalu,KaluN.20,DL,26.156,2002-01-06,NFL,PHI,20,@,TAM,25,W 17-13,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Jevon Kearse,KearJe00,DL,25.125,2002-01-06,NFL,TEN,19,,CIN,4,L 21-23,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Patrick Kerney,KernPa99,DL,25.006999999999998,2002-01-06,NFL,ATL,1,@,LAR,22,L 13-31,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Terry Killens,KillTe20,LB,27.288,2002-01-06,NFL,SFO,28,@,NOR,15,W 38-0,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Levon Kirkland,KirkLe00,LB,32.323,2002-01-06,NFL,SEA,24,,KAN,12,W 21-18,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Travis Kirschke,KirsTr20,DL,27.122,2002-01-06,NFL,DET,10,,DAL,8,W 15-10,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Sammy Knight,KnigSa00,DB,26.118000000000002,2002-01-06,NFL,NOR,15,,SFO,28,L 0-38,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.0,8.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Scott Kowalkowski,KowaSc20,LB,33.135999999999996,2002-01-06,NFL,DET,10,,DAL,8,W 15-10,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Dan Kreider,KreiDa00,RB,24.301,2002-01-06,NFL,PIT,21,,CLE,5,W 28-7,16,17,Sun,,,,,,,,,,,,1.0,1.0,1.0,0.0,,,,,,,,,0.0,1.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Clint Kriewaldt,KrieCl20,LB,25.295,2002-01-06,NFL,DET,10,,DAL,8,W 15-10,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Justin Kurpeikis,KurpJu20,LB,24.173000000000002,2002-01-06,NFL,PIT,21,,CLE,5,W 28-7,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Kenard Lang,LangKe20,DL/LB,26.34,2002-01-06,NFL,WAS,26,,ARI,7,W 20-17,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Leif Larsen,LarsLe20,DL,26.278000000000002,2002-01-06,NFL,BUF,2,@,MIA,13,L 7-34,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,3.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Lance Legree,LeGrLa20,DL,24.015,2002-01-06,NFL,NYG,17,,GNB,11,L 25-34,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,6.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Mo Lewis,LewiMo00,LB,32.077,2002-01-06,NFL,NYJ,18,@,OAK,27,W 24-22,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,7.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Earl Little,LittEa20,DB,28.302,2002-01-06,NFL,CLE,5,@,PIT,21,L 7-28,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Leonard Little,LittLe00,DL,27.079,2002-01-06,NFL,LAR,22,,ATL,1,W 31-13,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
Mike Logan,LogaMi20,DB,27.113000000000003,2002-01-06,NFL,PIT,21,,CLE,5,W 28-7,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Al Lucas,LucaAl20,DL,23.127,2002-01-06,NFL,CAR,29,,NEW,16,L 6-38,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Todd Lyght,LyghTo00,DB,32.330999999999996,2002-01-06,NFL,DET,10,,DAL,8,W 15-10,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Keith Lyle,LyleKe20,DB,29.264,2002-01-06,NFL,WAS,26,,ARI,7,W 20-17,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Rick Lyle,LyleRi20,DL,30.314,2002-01-06,NFL,NYJ,18,@,OAK,27,W 24-22,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Dustin Lyman,LymaDu00,TE,25.154,2002-01-06,NFL,CHI,3,,JAX,30,W 33-13,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Brandon Manumaleuna,ManuBr00,TE,22.002,2002-01-06,NFL,LAR,22,,ATL,1,W 31-13,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Torrance Marshall,MarsTo20,LB,24.208000000000002,2002-01-06,NFL,GNB,11,@,NYG,17,W 34-25,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Eddie Mason,MasoEd20,LB,29.362,2002-01-06,NFL,WAS,26,,ARI,7,W 20-17,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,4.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Deuce McAllister,McAlDe00,RB,23.01,2002-01-06,NFL,NOR,15,,SFO,28,L 0-38,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Gerald McBurrows,McBuGe20,DB,28.090999999999998,2002-01-06,NFL,ATL,1,@,LAR,22,L 13-31,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,8.0,1.0,9.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Daylon McCutcheon,McCuDa22,DB,25.028000000000002,2002-01-06,NFL,CLE,5,@,PIT,21,L 7-28,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Emmanuel McDaniel,McDaEm20,DB,29.163,2002-01-06,NFL,NYG,17,,GNB,11,L 25-34,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Anthony McFarland,McFaAn20,DL,24.019000000000002,2002-01-06,NFL,TAM,25,,PHI,20,L 13-17,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Chester McGlockton,McGlCh00,DL,32.111999999999995,2002-01-06,NFL,DEN,9,@,IND,6,L 10-29,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,2.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Reggie McGrew,McGrRe20,DL,25.021,2002-01-06,NFL,SFO,28,@,NOR,15,W 38-0,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Alvin McKinley,McKiAl20,DL,23.211,2002-01-06,NFL,CLE,5,@,PIT,21,L 7-28,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,4.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Ronald McKinnon,McKiRo21,LB,28.108,2002-01-06,NFL,ARI,7,@,WAS,26,L 17-20,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,8.0,6.0,14.0,2.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Todd McMillon,McMiTo20,DB,28.101999999999997,2002-01-06,NFL,CHI,3,,JAX,30,W 33-13,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Rob Meier,MeieRo20,DL,24.13,2002-01-06,NFL,JAX,30,@,CHI,3,L 13-33,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Jamir Miller,MillJa01,LB/DL,28.048000000000002,2002-01-06,NFL,CLE,5,@,PIT,21,L 7-28,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,4.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Lawyer Milloy,MillLa00,DB,28.053,2002-01-06,NFL,NEW,16,@,CAR,29,W 38-6,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,7.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Kory Minor,MinoKo20,LB,25.023000000000003,2002-01-06,NFL,CAR,29,,NEW,16,L 6-38,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Brandon Mitchell,MitcBr20,DL,26.201,2002-01-06,NFL,NEW,16,@,CAR,29,W 38-6,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Kenny Mixon,MixoKe20,DL,26.22,2002-01-06,NFL,MIA,13,,BUF,2,W 34-7,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
John Mobley,MoblJo20,LB,28.088,2002-01-06,NFL,DEN,9,@,IND,6,L 10-29,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,6.0,4.0,10.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Damon Moore,MoorDa20,DB,25.113000000000003,2002-01-06,NFL,PHI,20,@,TAM,25,W 17-13,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,5.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Brian Moorman,MoorBr24,P,25.335,2002-01-06,NFL,BUF,2,@,MIA,13,L 7-34,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Dan Morgan,MorgDa99,LB,23.018,2002-01-06,NFL,CAR,29,,NEW,16,L 6-38,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,7.0,2.0,9.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Aric Morris,MorrAr20,DB,24.168000000000003,2002-01-06,NFL,TEN,19,,CIN,4,L 21-23,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Sammy Morris,MorrSa00,RB,24.289,2002-01-06,NFL,BUF,2,@,MIA,13,L 7-34,16,17,Sun,,,,,,,,,,,,2.0,9.0,4.5,0.0,,,,,,,,,0.0,1.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Mike Morton,MortMi20,LB,29.284000000000002,2002-01-06,NFL,IND,6,,DEN,9,W 29-10,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
